# ED: O = n_9*n_10,  L=18  N=12  t=1.0  V=1.0  tp=0.32  Vp=0.32  mu=0.0  alpha=0.0
energy,O_expval
6.8485018768,0.4300780732
6.8491802143,0.4385507535
6.8496711759,0.4084247202
6.8503621856,0.4101564396
6.8506400300,0.3959427304
6.8514975703,0.4054862345
6.8523764507,0.4080841317
6.8527742639,0.4059825015
6.8537474067,0.4091476985
6.8546877279,0.4313994796
6.8562134219,0.4266192130
6.8563963589,0.3940186241
6.8568745984,0.4175357617
6.8570582539,0.4192023849
6.8588286715,0.4194434198
6.8590187375,0.3885561085
6.8598713829,0.4116257486
6.8605469391,0.4159966394
6.8610373432,0.4050590729
6.8616011294,0.4299693653
6.8619742365,0.4203788486
6.8629958037,0.4029653077
6.8631788386,0.3994225729
6.8644919992,0.3792167431
6.8657427620,0.4052024296
6.8660317270,0.3992815351
6.8667272098,0.4181038275
6.8676730199,0.4065643794
6.8685150596,0.4223330044
6.8689594399,0.4042647524
6.8700807485,0.4391070222
6.8702643074,0.4321046742
6.8710471671,0.4088839881
6.8719924114,0.4045502037
6.8727429965,0.4182498674
6.8734739230,0.3976297195
6.8736249656,0.4018735570
6.8753680077,0.4182382584
6.8755788826,0.3911234633
6.8761403231,0.4022436299
6.8771263701,0.4037608948
6.8776420724,0.4262776181
6.8783751772,0.4309421888
6.8789603454,0.4148730574
6.8799055832,0.3769474145
6.8801899927,0.3868374458
6.8812278140,0.4125912619
6.8823014552,0.4081289715
6.8830660895,0.3977140639
6.8832872177,0.3781411011
6.8842650883,0.3942940543
6.8849189401,0.4059893447
6.8852400713,0.4258722084
6.8853979802,0.4053835602
6.8858199257,0.3749259819
6.8873093645,0.4049351247
6.8873543565,0.4071955173
6.8879023218,0.4362390583
6.8888570029,0.4038445240
6.8893824690,0.3951199117
6.8908368805,0.3744685647
6.8913135978,0.4172728626
6.8913303347,0.4302202425
6.8926762522,0.3841701380
6.8926776896,0.4023475635
6.8943615989,0.4225485012
6.8944924537,0.3935164508
6.8953617276,0.4215870921
6.8964232094,0.4106305615
6.8967426466,0.4032526038
6.8977222968,0.3962957023
6.8977877485,0.3826297022
6.8982328261,0.3886166149
6.8994755084,0.3797083890
6.9000694813,0.4130207013
6.9004774425,0.3829918920
6.9012112875,0.3981632558
6.9017064799,0.4060517622
6.9024848330,0.3987814287
6.9037628489,0.4286537380
6.9046272081,0.4267820810
6.9047071551,0.3881292696
6.9053706359,0.3962512099
6.9054935562,0.3911303737
6.9072203329,0.4455720816
6.9079002695,0.4303689538
6.9087577060,0.4021861273
6.9096323499,0.4129697630
6.9096334989,0.4143310701
6.9109642334,0.4141064746
6.9118527240,0.4153695773
6.9128866780,0.4354642218
6.9135195883,0.3840878094
6.9141412449,0.4134257626
6.9145588699,0.4094182649
6.9148277576,0.4144820005
6.9158694031,0.4008756734
6.9170768766,0.4097018922
6.9171682871,0.4019788870
6.9178118296,0.3978992779
6.9178866291,0.4045849637
6.9181849423,0.3899725899
6.9193780383,0.3789197073
6.9209013310,0.4193625333
6.9209139234,0.4305921959
6.9217720119,0.3964257803
6.9225912114,0.3970329938
6.9227193556,0.4127353705
6.9238844151,0.4265559309
6.9244205476,0.3786359212
6.9246504127,0.3912077950
6.9256067257,0.3889454657
6.9269063737,0.3881819245
6.9270647635,0.3823924815
6.9273232985,0.4229720451
6.9285541240,0.3978601257
6.9294556365,0.4092740123
6.9304666083,0.4317034818
6.9307984975,0.3921762113
6.9308518290,0.4022221025
6.9323787033,0.4003850067
6.9326622652,0.3981793592
6.9334527001,0.4240448590
6.9335314417,0.3988637756
6.9338225328,0.3926367263
6.9349555903,0.3990363823
6.9370426535,0.3894081307
6.9375985349,0.4045468855
6.9381099416,0.4128229583
6.9384702467,0.3978782346
6.9387086637,0.3950980993
6.9390760582,0.4019057347
6.9400314107,0.4044128775
6.9404326590,0.4326185969
6.9413266193,0.4096837299
6.9419680282,0.4495587811
6.9422664157,0.4122680225
6.9427082347,0.3991831844
6.9431574988,0.3921711899
6.9443224991,0.4033697691
6.9447385446,0.4171568893
6.9448166235,0.3929102719
6.9461397165,0.4332089858
6.9466552025,0.4309070103
6.9473339900,0.4007855937
6.9480862890,0.4106947248
6.9485848560,0.3901004097
6.9487808529,0.4196398332
6.9491528537,0.4205683693
6.9501253706,0.4093415184
6.9511249985,0.4220535608
6.9513542236,0.4136752776
6.9518774283,0.3927380219
6.9537206212,0.4038880834
6.9546924822,0.4082642786
6.9549523476,0.4149859862
6.9551150687,0.4037053868
6.9559884968,0.3998041022
6.9562576417,0.4049551448
6.9564043606,0.4251086626
6.9580731363,0.4140767541
6.9592373611,0.4154408202
6.9593896759,0.4323976553
6.9600271514,0.4147270269
6.9611773576,0.3953849928
6.9612129739,0.4286398478
6.9623687367,0.4062144226
6.9634590382,0.4040355391
6.9643032018,0.4183768908
6.9646407208,0.4170808714
6.9653557654,0.4038176724
6.9660026727,0.4155335229
6.9663529832,0.4122081816
6.9666638945,0.3998506057
6.9670035145,0.4142591821
6.9676788398,0.4329026108
6.9681053307,0.4003966171
6.9697548732,0.3938674643
6.9698322078,0.3973198252
6.9714147243,0.4016764386
6.9722160454,0.3940340456
6.9723189133,0.4124619309
6.9727803675,0.3790483751
6.9733464930,0.3877652078
6.9743427460,0.3846720713
6.9747252292,0.3974030047
6.9748459511,0.4122942389
6.9761129885,0.4276127854
6.9769068272,0.3917302600
6.9774266941,0.3917957822
6.9783594884,0.4256246010
6.9784645740,0.3926945145
6.9796704899,0.4231159679
6.9798890807,0.4069704869
6.9806324398,0.4027831786
6.9806935790,0.3859023780
6.9818014707,0.4209564419
6.9831963667,0.3998911776
6.9833075939,0.4098342100
6.9840473856,0.4127555701
6.9841302205,0.4109369426
6.9854287447,0.4095666954
6.9861410561,0.4075845883
6.9862080140,0.4123302160
6.9876239882,0.4175923045
6.9889924110,0.4213384239
6.9897225722,0.3933237819
6.9900237001,0.4065431352
6.9904438063,0.4125970506
6.9914485453,0.4069989584
6.9920558262,0.4000015371
6.9921686948,0.3947796727
6.9929950732,0.4027451895
6.9939722210,0.4013267847
6.9941457317,0.3891435630
6.9955122125,0.4303048354
6.9966808946,0.4191771671
6.9969285566,0.4217286105
6.9972360245,0.4034807319
6.9979259688,0.4096966569
6.9980488745,0.4285475729
6.9993189881,0.4098443397
6.9997862746,0.4004919159
7.0003895179,0.4289985831
7.0016331971,0.4049464873
7.0018381737,0.4191793273
7.0018720727,0.4157287585
7.0023430876,0.4063980150
7.0039704258,0.4250320944
7.0041917690,0.4026685192
7.0052632982,0.3842531575
7.0062143912,0.4081160459
7.0066096112,0.4270330707
7.0070723684,0.4017049983
7.0072436644,0.4291815797
7.0086855772,0.4312857380
7.0096667208,0.3993027858
7.0098832919,0.3991096319
7.0106207102,0.4082864403
7.0113968900,0.4110171287
7.0121884535,0.3625136250
7.0127657963,0.3981703879
7.0135174558,0.4021688313
7.0138655996,0.4009477413
7.0139125708,0.4005810870
7.0151757962,0.4117148777
7.0153779456,0.4162380884
7.0158163171,0.4129607123
7.0164085888,0.4142331220
7.0164752336,0.4345491432
7.0168082868,0.4167750848
7.0178351021,0.4274415222
7.0183871137,0.4206642791
7.0184044693,0.4097069797
7.0197979476,0.4089433313
7.0204183879,0.4296323564
7.0212408133,0.3854017272
7.0223020447,0.4223716158
7.0224209721,0.4191730565
7.0236760232,0.3879882210
7.0245503674,0.4178657286
7.0248214485,0.3876800222
7.0254360421,0.3878909970
7.0257487656,0.4012877455
7.0261719666,0.3754238179
7.0269089647,0.3931414438
7.0273496314,0.4047832884
7.0283469681,0.4211712831
7.0293523861,0.4130264375
7.0299393692,0.4156306305
7.0300303961,0.4045881058
7.0308067706,0.4172181251
7.0311333198,0.4180140227
7.0319623501,0.4031144657
7.0326882487,0.4337670555
7.0333009022,0.4032638829
7.0342641066,0.4001430737
7.0350549035,0.4088374849
7.0358978169,0.4170440074
7.0375658563,0.3889038263
7.0376555340,0.4235637173
7.0379730475,0.4362648151
7.0388170179,0.3774497002
7.0392162150,0.4251417200
7.0394537665,0.4043454999
7.0396824628,0.4094887684
7.0405260446,0.4283278467
7.0411256287,0.3877029415
7.0424496483,0.4199776188
7.0428741109,0.3940224135
7.0433439396,0.4211807851
7.0435659980,0.3987504069
7.0445513733,0.4155760646
7.0453604906,0.4116850325
7.0458527764,0.3748110960
7.0468205133,0.3987705591
7.0475014770,0.4159330192
7.0475430028,0.4047339008
7.0487367593,0.4146375610
7.0487459591,0.4053426452
7.0489845692,0.4161401040
7.0497436649,0.4173949189
7.0510488785,0.4148570847
7.0515321771,0.3847659719
7.0523769255,0.4035599033
7.0529072253,0.3974338142
7.0534819001,0.4029756737
7.0537558593,0.3975619610
7.0555848127,0.4088080312
7.0566310848,0.3671557498
7.0568072640,0.4292209410
7.0571739644,0.3873077825
7.0582313657,0.3973190907
7.0594430037,0.3948599217
7.0600544086,0.4065411971
7.0611167641,0.4415697921
7.0616851188,0.4004352469
7.0619382809,0.4261801670
7.0633219774,0.4219262591
7.0633825244,0.4174365200
7.0636063444,0.4096724791
7.0640729511,0.3955835268
7.0649628306,0.4255043687
7.0658496545,0.3938991990
7.0659487255,0.3887804893
7.0664416709,0.4340915149
7.0669909895,0.3979671627
7.0681133540,0.3875677163
7.0685076136,0.4002987834
7.0691201182,0.4153813462
7.0693059690,0.4157512662
7.0703129748,0.4178396898
7.0710025291,0.4048119004
7.0718525936,0.4252290634
7.0729502349,0.4256663081
7.0733320939,0.4197640975
7.0743812670,0.4084847013
7.0750739269,0.3808425334
7.0752163584,0.3905020204
7.0752327273,0.3966226994
7.0766847623,0.3947907491
7.0776474742,0.4041755152
7.0781277722,0.4031968049
7.0788217276,0.4092616669
7.0795158661,0.4190737902
7.0799790344,0.4116130249
7.0812542680,0.3982975370
7.0817534670,0.4010239522
7.0820733716,0.3788163023
7.0831181593,0.4396079450
7.0835574178,0.4161292216
7.0839323324,0.3968803505
7.0846899034,0.4312853557
7.0848239256,0.4103890963
7.0855964120,0.4135839194
7.0862528603,0.4153609800
7.0867131780,0.4076304540
7.0868366935,0.4016646663
7.0875458967,0.3950106244
7.0888592154,0.4061600941
7.0899671455,0.4169472498
7.0904789578,0.3958199616
7.0908599237,0.4265169642
7.0913777949,0.4150447693
7.0914251358,0.4388593284
7.0923092374,0.4205080314
7.0926239980,0.4197426248
7.0943521573,0.4124096508
7.0946007869,0.3963333596
7.0954364011,0.4288188955
7.0959563733,0.4116878366
7.0963655239,0.4076024269
7.0980154995,0.4170909768
7.0983900192,0.4074889735
7.0985386695,0.3930407152
7.0996654655,0.4090856220
7.1000662053,0.4196257994
7.1015027714,0.4056704723
7.1016210702,0.4122368934
7.1019762491,0.3810607003
7.1022677804,0.4133101675
7.1033235136,0.3946416622
7.1037820152,0.4045734944
7.1043417206,0.4128664308
7.1055182984,0.4208651126
7.1057344459,0.4239826612
7.1063595882,0.4111008389
7.1066438704,0.4164629491
7.1074380643,0.4128252812
7.1085921516,0.4078530790
7.1097874460,0.4038277164
7.1098994638,0.3988662147
7.1108276607,0.4042415852
7.1119920807,0.4150519091
7.1123334518,0.4184507693
7.1124691386,0.3997489321
7.1139896540,0.4299741341
7.1143214889,0.4005271626
7.1155813592,0.4099253600
7.1157211119,0.4214369286
7.1159934809,0.4113842353
7.1169174831,0.4032616933
7.1171526827,0.4231839095
7.1176078806,0.4150198366
7.1176908712,0.4192328430
7.1192556487,0.4072358611
7.1211013503,0.4177715259
7.1217515055,0.4117300568
7.1220182799,0.4215776596
7.1230185491,0.4111252630
7.1232313635,0.3968721764
7.1241476278,0.4436677663
7.1244091974,0.4389876640
7.1247200401,0.3981221808
7.1257876770,0.3899250430
7.1258137736,0.3842302778
7.1268053051,0.3932374970
7.1272850180,0.4122842006
7.1280211085,0.3937799110
7.1286983638,0.4221738448
7.1298460475,0.4033576214
7.1298565791,0.3943747197
7.1304803116,0.4213218349
7.1316274653,0.3882997933
7.1317733495,0.4005180880
7.1328922957,0.3982333429
7.1331255414,0.4332030300
7.1334578721,0.4155571114
7.1342275333,0.4004985326
7.1348475205,0.4104162054
7.1357235116,0.4001971072
7.1365447386,0.3990876654
7.1366386382,0.3979395095
7.1373928209,0.4127362381
7.1381296708,0.4309786317
7.1388424590,0.4012455436
7.1395795187,0.4070339358
7.1399003254,0.4106976183
7.1410005833,0.3898727559
7.1412381870,0.4188914317
7.1415391489,0.4143896558
7.1415856814,0.4263211516
7.1419951893,0.4445322230
7.1434558585,0.3758955719
7.1440676339,0.4051669320
7.1448607843,0.4282204318
7.1450541227,0.4137048172
7.1458597863,0.3967282337
7.1463357780,0.4110659995
7.1469268131,0.4021748051
7.1489819973,0.3911669050
7.1491025416,0.4012354966
7.1494282210,0.4057394476
7.1506461049,0.4211339829
7.1510864627,0.4046736014
7.1528008110,0.4182745016
7.1531415872,0.4210036214
7.1536627807,0.4425483557
7.1540180021,0.3962509011
7.1547108302,0.4176560907
7.1551164464,0.4291101537
7.1565260984,0.4423493862
7.1566256257,0.4093087490
7.1576230144,0.4008562163
7.1584495592,0.4006368913
7.1584912063,0.3878623459
7.1593079704,0.4244434341
7.1596714493,0.4095668408
7.1599624262,0.4230942487
7.1617743437,0.3994195290
7.1618323041,0.4299810847
7.1629522629,0.4448812111
7.1632884985,0.4116767990
7.1637333122,0.4011764243
7.1641554211,0.4175008591
7.1646457317,0.4323778192
7.1657075757,0.4065576445
7.1657867650,0.4211722834
7.1660479187,0.4091014787
7.1663989823,0.4020376807
7.1672306184,0.4168336894
7.1686272922,0.4096708793
7.1700657951,0.4064988889
7.1704401407,0.4250977259
7.1718907029,0.4108936019
7.1732337239,0.4442279496
7.1737331052,0.3953684440
7.1740596181,0.4268864902
7.1741716740,0.4175112693
7.1746345015,0.4089534418
7.1747879766,0.3826346133
7.1750325388,0.4071010670
7.1761144996,0.4176596599
7.1764468805,0.4209976495
7.1778965032,0.4456256505
7.1782092905,0.4324501180
7.1793252246,0.4365754991
7.1801995740,0.4075464783
7.1803264149,0.4170324762
7.1807436812,0.4240105329
7.1821708417,0.4005183313
7.1822569489,0.3981898836
7.1832027364,0.4069219866
7.1832428012,0.4102676229
7.1843817888,0.4205892637
7.1850059725,0.3988904560
7.1860626604,0.4215105004
7.1861936536,0.4122658969
7.1872787932,0.4274066732
7.1879208436,0.4082956361
7.1888720511,0.4139446003
7.1894368282,0.3943161020
7.1894579529,0.3941833565
7.1909114306,0.3923548481
7.1912340430,0.4107974668
7.1916886494,0.4119263803
7.1919985071,0.3911931266
7.1929647355,0.4102805355
7.1932051257,0.4237422198
7.1936091779,0.4180044407
7.1943963472,0.4074325712
7.1947481072,0.4139963934
7.1952980674,0.4272450366
7.1958063025,0.4210514998
7.1970328499,0.4137923799
7.1974881011,0.4143859470
7.1979262254,0.4258581927
7.1988272425,0.4220484533
7.1989903770,0.4318094638
7.1994429411,0.4134021005
7.1996494584,0.4121324175
7.2009373456,0.4235957299
7.2012328637,0.3977513950
7.2014145944,0.4029269580
7.2024805204,0.4113773018
7.2028079845,0.4160503245
7.2036267238,0.3850726884
7.2042691934,0.4187004829
7.2047698087,0.3815844796
7.2060802442,0.4249844858
7.2063264460,0.4068676722
7.2069988233,0.4093947437
7.2076655352,0.3700785727
7.2085383159,0.4094757277
7.2089754595,0.4097864050
7.2095277515,0.4211326105
7.2099376218,0.4261671168
7.2108665409,0.4430118265
7.2121283740,0.4234473502
7.2125624337,0.3929683148
7.2136501000,0.4192041573
7.2139921663,0.3925554298
7.2146548431,0.4026924804
7.2159801915,0.4057681939
7.2163505714,0.3805352825
7.2164900368,0.4030602459
7.2172162845,0.4342357352
7.2173672034,0.4071661390
7.2179795107,0.4121012373
7.2181284123,0.4259076420
7.2197250798,0.3958739453
7.2199057321,0.4011557969
7.2210224792,0.4088473613
7.2211181226,0.4047513948
7.2221646389,0.4150136761
7.2225527885,0.4298608977
7.2235284367,0.4209711276
7.2238127448,0.4162831110
7.2243864431,0.4315764396
7.2250446134,0.4303816346
7.2260696347,0.4537516404
7.2263755668,0.4386107596
7.2274666253,0.3923631710
7.2275044058,0.3993137271
7.2281675535,0.4249426579
7.2286320193,0.4010035810
7.2288008262,0.4169485930
7.2297986458,0.3831536794
7.2305530303,0.4057888808
7.2311285891,0.3841760598
7.2314478235,0.4260423134
7.2316822131,0.4203315938
7.2321389661,0.4111750366
7.2328962693,0.4126471835
7.2333241947,0.4106722685
7.2342722714,0.4140850562
7.2346813817,0.4390846790
7.2357326123,0.4108106350
7.2366595908,0.4199698908
7.2369112782,0.4122849851
7.2371691897,0.4093185798
7.2374701711,0.3989072464
7.2386204603,0.3962568154
7.2392749908,0.4070631151
7.2394612832,0.4130432389
7.2401655644,0.4504479447
7.2402640829,0.4238409509
7.2409432740,0.4219901674
7.2414763693,0.3997882570
7.2426043680,0.4082643158
7.2437925091,0.4035436490
7.2444865743,0.4310337665
7.2450704670,0.4067744767
7.2452474956,0.4367468541
7.2460516345,0.4233540709
7.2469813666,0.4394317443
7.2473593015,0.4049440389
7.2477689374,0.4150507640
7.2481881238,0.4204673373
7.2484061895,0.4118622481
7.2491412640,0.4029663529
7.2494653484,0.4138122411
7.2501376272,0.3982153817
7.2510327494,0.4605510018
7.2520954472,0.4340818610
7.2525487744,0.3975905008
7.2531280138,0.4380546954
7.2532451357,0.4193864805
7.2552191371,0.3867064426
7.2563844610,0.4123435039
7.2565744315,0.4209951976
7.2567345784,0.4048475622
7.2582387666,0.3841360578
7.2586925656,0.4284878647
7.2596125884,0.4066015361
7.2598346763,0.4119065029
7.2606525847,0.4193650007
7.2614335238,0.4412343650
7.2616341510,0.3790293199
7.2623301730,0.3940941715
7.2633162743,0.4192170062
7.2633547903,0.4014406693
7.2645537820,0.4177667332
7.2654432233,0.4415404199
7.2656059019,0.3958600686
7.2663916624,0.4187317329
7.2669019059,0.4162921314
7.2675398973,0.4069805797
7.2677029609,0.4266572667
7.2680289618,0.4047837044
7.2692159964,0.3903787973
7.2696308848,0.4062060259
7.2696702540,0.4006973681
7.2707872416,0.4068507348
7.2714867190,0.4213810887
7.2717440687,0.4041491387
7.2725371379,0.4289487547
7.2730281513,0.4246714458
7.2737157393,0.3886763644
7.2740587781,0.4215231280
7.2750939831,0.3925749610
7.2751600497,0.4128378705
7.2752008043,0.4017598160
7.2766001815,0.4029462290
7.2770006518,0.3887395820
7.2784551628,0.4206674354
7.2788349724,0.4449558768
7.2789562755,0.4063347525
7.2794021012,0.4174142646
7.2804888520,0.4165953911
7.2813604963,0.4147375388
7.2820343159,0.4306986735
7.2822268530,0.4100982224
7.2830853803,0.3995026099
7.2833475735,0.4098796438
7.2840738335,0.3991389630
7.2840808156,0.3942990044
7.2846211525,0.3967129999
7.2849961603,0.4127689387
7.2863157850,0.4186629776
7.2867194738,0.3981321822
7.2868534210,0.3936174329
7.2874301179,0.4193844738
7.2892713442,0.4351195080
7.2911111914,0.4116106246
7.2917603825,0.3996052008
7.2921976739,0.3923557761
7.2928403313,0.4036808510
7.2929460887,0.4065112495
7.2935263327,0.4083710377
7.2940154307,0.4200976300
7.2945201910,0.4140827402
7.2953233886,0.4086426592
7.2960820738,0.4327758129
7.2962717654,0.4028920134
7.2970950294,0.4024195125
7.2974906374,0.4164401704
7.2990938442,0.4181337872
7.2991969636,0.4016239495
7.2992846948,0.4352432284
7.2996828291,0.4101405376
7.3010778927,0.4011069235
7.3011283719,0.4249743997
7.3021146345,0.4147819469
7.3031380594,0.4151047089
7.3033869177,0.3935006035
7.3036127700,0.4005626182
7.3038537418,0.3981225016
7.3044506591,0.4056800562
7.3058370315,0.4217749126
7.3058699103,0.4032805841
7.3064139755,0.4165727645
7.3070309477,0.4250175070
7.3079341151,0.4218991430
7.3092229996,0.4296390393
7.3096599781,0.3950197871
7.3099635289,0.4226789283
7.3101377290,0.4106718788
7.3105527191,0.4051788203
7.3108743265,0.4150965296
7.3117710548,0.4063394410
7.3126598562,0.4083376000
7.3132058258,0.3930643473
7.3134550024,0.4108372226
7.3150589862,0.4108914055
7.3153587908,0.4219519728
7.3163593177,0.4095011957
7.3166256213,0.3973972836
7.3168516609,0.4086759730
7.3178017074,0.4283727531
7.3192733398,0.3935560608
7.3194115987,0.4156849327
7.3197365266,0.3986131414
7.3199379726,0.3988546389
7.3199760864,0.3959557747
7.3223311453,0.4232240522
7.3227686961,0.4002478891
7.3233507439,0.3947588572
7.3237787342,0.4063410297
7.3249562154,0.4085444488
7.3254035223,0.3960155546
7.3260111617,0.4224199041
7.3270886728,0.3988227221
7.3271498582,0.3878348877
7.3274470674,0.4315731430
7.3277907468,0.4156083287
7.3282654455,0.4172841399
7.3294512590,0.4043248819
7.3297004464,0.4053356641
7.3307357000,0.3965212835
7.3314025810,0.3924119233
7.3318389109,0.4247013236
7.3321695738,0.4026271567
7.3327072021,0.4161711432
7.3332490595,0.4066728368
7.3340500607,0.4443250502
7.3343372024,0.4094414158
7.3347928899,0.4182227192
7.3354393584,0.3964655269
7.3359989815,0.3895222566
7.3377543258,0.4334305607
7.3378317674,0.3997704572
7.3387820403,0.4087081912
7.3398364967,0.4290701102
7.3398848752,0.4077005395
7.3409784440,0.3955497878
7.3413661571,0.4169071377
7.3417808847,0.4099229057
7.3421679918,0.4373408298
7.3431176586,0.4028369684
7.3444196037,0.4045596919
7.3446858015,0.4159461449
7.3453973135,0.4269840576
7.3462847963,0.4124853338
7.3466475194,0.4068615869
7.3467283811,0.4018375243
7.3469266504,0.4301768998
7.3489252167,0.4215364285
7.3491279908,0.4396821290
7.3500240182,0.4247585026
7.3502940715,0.4251869404
7.3508448779,0.4196779806
7.3508750322,0.4064359489
7.3513080089,0.4160509010
7.3518797067,0.4259761863
7.3529951146,0.4116579305
7.3535296767,0.3974199147
7.3542715189,0.3901422915
7.3553487786,0.4204184273
7.3553883288,0.4092612177
7.3557525661,0.3962419829
7.3567295478,0.4187111542
7.3570263603,0.4131665281
7.3584686274,0.4077987784
7.3585876987,0.4184419173
7.3589468427,0.4084883956
7.3593278250,0.4096883057
7.3599621422,0.4010437752
7.3614478612,0.3887383284
7.3617036049,0.4100696421
7.3619150986,0.4248653788
7.3634722939,0.4085072229
7.3640233209,0.3932780982
7.3644500080,0.3922947331
7.3645347305,0.3844967930
7.3653153942,0.4239710666
7.3656927809,0.4359951346
7.3666795641,0.4066934406
7.3668539421,0.3881941421
7.3672512518,0.4200158501
7.3680203062,0.4320968431
7.3681463868,0.4162068025
7.3691420305,0.4095745273
7.3698909738,0.3783250181
7.3704928263,0.4183164099
7.3708172725,0.3905272291
7.3708953520,0.3980338829
7.3715472645,0.4068789115
7.3720504463,0.4134560096
7.3727508023,0.4016790729
7.3731611471,0.4301245274
7.3736462835,0.3837246398
7.3744315081,0.4035939489
7.3745104003,0.4236750230
7.3753980299,0.4148365322
7.3774696418,0.4297179856
7.3778018037,0.4417020170
7.3783185407,0.4180091357
7.3790164083,0.4006794770
7.3800834939,0.4084203767
7.3801554710,0.3997438051
7.3806084186,0.4232318782
7.3813820653,0.4217430902
7.3815490972,0.4087451467
7.3818864534,0.3973428759
7.3828664923,0.4275412730
7.3829724571,0.4129161455
7.3834674918,0.4039871344
7.3839746294,0.3951793410
7.3849231920,0.4395724764
7.3859296400,0.4063232047
7.3860629375,0.4278244650
7.3865375527,0.4099590036
7.3867581252,0.4263045539
7.3877030718,0.4170322808
7.3883053501,0.4341426840
7.3889060822,0.3982514433
7.3895401861,0.4127383762
7.3902047900,0.4261709137
7.3907213640,0.4005280324
7.3916768461,0.4210397475
7.3921944784,0.4075539089
7.3926277279,0.3935936505
7.3927969749,0.4017566411
7.3933429749,0.3823151412
7.3948407952,0.4148116396
7.3948425162,0.4121297010
7.3956973628,0.4047832803
7.3961263403,0.4028347695
7.3972356259,0.3897499281
7.3973192612,0.3991694536
7.3981367783,0.4158520859
7.3983034538,0.4407826221
7.3998378418,0.4044257162
7.4000374485,0.4117559481
7.4000613734,0.4136296380
7.4016853860,0.4122281250
7.4027365660,0.4278024426
7.4033003495,0.4255118553
7.4038044624,0.4327999295
7.4046140304,0.4316478805
7.4049242939,0.4028619739
7.4055040216,0.4399168608
7.4059852852,0.3950469251
7.4061032711,0.4135872598
7.4069592063,0.3959415603
7.4076372270,0.4158924896
7.4086670413,0.4116840985
7.4089668845,0.4012782084
7.4092306617,0.3835649544
7.4096019162,0.4269827245
7.4106120606,0.4173296635
7.4120731288,0.4077365765
7.4123008587,0.4207911336
7.4124687861,0.4171825843
7.4129293866,0.3985975045
7.4137972453,0.3946219677
7.4142781410,0.4264262116
7.4150421202,0.4177243082
7.4151933482,0.4326526648
7.4155046543,0.3959319342
7.4166859495,0.4110606175
7.4168933785,0.4114264894
7.4183103486,0.4100695947
7.4188377962,0.4033771402
7.4192172059,0.4219611169
7.4197627174,0.4212253714
7.4198758587,0.4341961895
7.4205726659,0.4111482087
7.4208616518,0.4115805002
7.4209738431,0.3977366573
7.4220715035,0.4032362281
7.4224125176,0.4289170891
7.4237349154,0.4129715818
7.4238728857,0.3959467800
7.4249030486,0.4270657032
7.4256031048,0.4309800820
7.4259317505,0.4351859390
7.4266527290,0.4281424902
7.4268402203,0.4058710649
7.4275848725,0.3859754399
7.4281791904,0.4158879038
7.4285494322,0.4184982310
7.4289270079,0.3840539768
7.4299104605,0.4204711220
7.4309956000,0.4228238010
7.4315666709,0.4263210848
7.4324645726,0.4163398344
7.4327988753,0.4093268376
7.4339918774,0.3956670570
7.4340505007,0.4269986610
7.4345752946,0.4461030846
7.4347724127,0.4024791877
7.4361745879,0.4050016853
7.4362696549,0.3992615337
7.4371524038,0.4087937068
7.4378058539,0.4111317066
7.4383074532,0.4211254957
7.4384005545,0.3897865789
7.4393874677,0.4210632386
7.4394423438,0.4135520981
7.4404357746,0.4167905408
7.4415154813,0.4095568779
7.4416031485,0.4124282703
7.4421520549,0.4305353091
7.4421560366,0.4104582526
7.4426855159,0.4139735309
7.4430237592,0.4122156830
7.4436842074,0.4136948172
7.4442838121,0.4215711164
7.4463270779,0.4186232690
7.4463715680,0.3974563399
7.4474929139,0.4108470086
7.4479178921,0.4056225877
7.4481242971,0.4077784215
7.4487092253,0.4066525095
7.4496711272,0.4150945851
7.4505219383,0.4288827750
7.4520458338,0.4321641365
7.4521727655,0.4015776174
7.4525833618,0.4064592829
7.4534981361,0.4059337056
7.4535139380,0.4128659169
7.4537112596,0.4152438480
7.4547203264,0.4447314813
7.4550943311,0.4235210498
7.4555699268,0.4440570756
7.4558142817,0.4049642587
7.4561794588,0.4062184953
7.4567213772,0.4197183432
7.4569599449,0.3888472449
7.4576187299,0.4073386535
7.4579316590,0.4091877342
7.4591612561,0.4261084773
7.4594597514,0.4219489273
7.4600289402,0.4217496360
7.4606561179,0.4122525177
7.4613776371,0.4321675035
7.4614980249,0.4048938382
7.4629366831,0.4196096305
7.4637804012,0.4227970820
7.4642705020,0.4017299074
7.4642838969,0.3976330938
7.4644269716,0.4287152663
7.4656767414,0.3906119702
7.4666215648,0.4257691143
7.4680974396,0.4222264472
7.4686318698,0.4232473790
7.4689631864,0.4125505208
7.4693927035,0.4051430593
7.4699029630,0.4128561764
7.4702810735,0.4210375166
7.4708123828,0.4194779282
7.4711552158,0.4493219524
7.4718897317,0.4108631923
7.4719774709,0.4153473913
7.4726313848,0.3989905605
7.4732730762,0.4286752430
7.4739618403,0.4094078690
7.4743773909,0.4031833371
7.4745761932,0.4208035261
7.4751551817,0.4281138835
7.4755024278,0.4070266912
7.4763867725,0.4103911516
7.4770579863,0.4093487076
7.4774414393,0.3938847067
7.4785427276,0.4044888977
7.4787412587,0.3939463651
7.4792636625,0.4260421069
7.4797943724,0.4220924871
7.4807366715,0.4230700127
7.4811185158,0.4096977007
7.4817195257,0.4265174323
7.4828524376,0.4051181946
